,Technology,Dataset,Sample,Method,train_sample,test_sample,ARI,NMI,FMI,Purity,Homogeneity,Completeness,V_measure,PAS,CHAOS,ASW,Simulation
212,scCube,sim2,DLPFC_151676train_151673spatial,BayesSpace,151676,151673,0.5106559947724829,0.6386064659061996,0.6007874586588487,0.7377457767931321,0.6264478338144429,0.6512464098423714,0.6386064659061996,,,,raw domains
213,scCube,sim2,DLPFC_151676train_151673spatial,CCST,151676,151673,0.505999094167431,0.6504365835778705,0.5944878669513893,0.7605095541401274,0.6548886470000505,0.6462200200588393,0.6504365835778705,,,,raw domains
214,scCube,sim2,DLPFC_151676train_151673spatial,CellCharter,151676,151673,0.4635797463449825,0.6012608547890437,0.5541120143660415,0.7284408751038494,0.6181875967474177,0.58525191136157,0.6012608547890437,,,,raw domains
215,scCube,sim2,DLPFC_151676train_151673spatial,DeepST,151676,151673,0.6230778408963226,0.721882702074416,0.6879206472537368,0.8224868457490999,0.7411324691846279,0.7036161228053698,0.721882702074416,,,,raw domains
216,scCube,sim2,DLPFC_151676train_151673spatial,GraphST,151676,151673,0.5762885906991123,0.6813401390300069,0.6487590545124609,0.814732761008031,0.6990432545945969,0.6645115316980114,0.6813401390300069,,,,raw domains
217,scCube,sim2,DLPFC_151676train_151673spatial,PRECAST,151676,151673,0.2080748781406392,0.3387654766448504,0.3568806177996141,0.5126003877042371,0.3357841435281686,0.3418002248582475,0.3387654766448504,,,,raw domains
218,scCube,sim2,DLPFC_151676train_151673spatial,SEDR,151676,151673,0.5604854842217948,0.6719485952893101,0.6387257940344868,0.7854887842702853,0.673205553484197,0.6707955277829577,0.6719485952893101,,,,raw domains
219,scCube,sim2,DLPFC_151676train_151673spatial,STAGATE,151676,151673,0.5832763233856825,0.6903865320245001,0.6550050557504592,0.8254223206867903,0.7053409680280593,0.6760533662084874,0.6903865320245,,,,raw domains
220,scCube,sim2,DLPFC_151676train_151673spatial,SpaGCN,151676,151673,0.4242571619343563,0.5525251149563272,0.5206740087757761,0.7053447798393797,0.5692188387468684,0.5367826607981965,0.5525251149563271,,,,raw domains
221,scCube,sim2,DLPFC_151676train_151673spatial,SpaceFlow,151676,151673,0.3446300952490628,0.5011205462094745,0.4546568201112742,0.6152312378842426,0.514731499887864,0.4882240880334301,0.5011205462094745,,,,raw domains
222,scCube,sim2,DLPFC_151676train_151673spatial,SpatialMGCN,151676,151673,0.4448492439140182,0.5878814229260422,0.5454160500044808,0.7158681805594018,0.5869084698357112,0.5888576072173805,0.5878814229260421,,,,raw domains
223,scCube,sim2,DLPFC_151676train_151673spatial,stLearn,151676,151673,0.2086946830662181,0.3442431245410212,0.3445361675726751,0.5278316255884796,0.3503613205347445,0.3383390603472868,0.3442431245410212,,,,raw domains
