,Tech,Dataset,Sample,Method,Tissue,ARI,NMI,FMI,Purity,Homogeneity,Completeness,V_measure,Memory,Time
879,Slideseq,Mouse OB,GSM5173926_OB1_Slide2,SEDR,Brain,0.523308991,0.534141985,0.667837909,0.767553846,0.5046413,0.567333178,0.534141985,6031.612444,83.08407893
880,Slideseq,Mouse OB,GSM5173926_OB1_Slide2,STAGATE,Brain,0.57935576,0.56390352,0.692926348,0.793692308,0.561210174,0.567043163,0.56390352,361.2711823,100.7626312
881,Slideseq,Mouse OB,GSM5173926_OB1_Slide2,SpaGCN,Brain,0.606502574,0.603948334,0.708753134,0.807769231,0.611897313,0.596203232,0.603948334,4455.983311,535.8865046
882,Slideseq,Mouse OB,GSM5173926_OB1_Slide2,SpaceFlow,Brain,0.519203042,0.525339434,0.661335486,0.772615385,0.499445278,0.554080346,0.525339434,381.0104649,115.5642376
883,Slideseq,Mouse OB,GSM5173926_OB1_Slide2,SpatialMGCN,Brain,0.427751021,0.511016982,0.595909487,0.733076923,0.493011397,0.530387608,0.511016982,1760.751949,116.9916809
884,Slideseq,Mouse OB,GSM5173926_OB1_Slide2,stLearn,Brain,0.391306859,0.464523487,0.557690878,0.7158,0.461596315,0.467488021,0.464523487,1955.850954,7.915562153
885,Slideseq,Mouse OB,GSM5173927_OB1_Slide3,BASS,Brain,0.581676179,0.570148093,0.692039877,0.774227441,0.572431735,0.5678826,0.570148093,4977.78,1469.3324
886,Slideseq,Mouse OB,GSM5173927_OB1_Slide3,Banksy,Brain,0.554485323,0.582534925,0.701485753,0.761433869,0.52675048,0.651534352,0.582534925,2295.21408,27.74416814
887,Slideseq,Mouse OB,GSM5173927_OB1_Slide3,CCST,Brain,0.553843947,0.542310562,0.696149638,0.757985167,0.493669495,0.601591325,0.542310562,18225.50616,5403.67884
888,Slideseq,Mouse OB,GSM5173927_OB1_Slide3,CellCharter,Brain,0.491821451,0.504980738,0.628579714,0.727478368,0.50246487,0.507981889,0.504980738,262.8608793,686.7620758
889,Slideseq,Mouse OB,GSM5173927_OB1_Slide3,DeepST,Brain,0.569115162,0.576487935,0.701915459,0.761075402,0.531983024,0.631991329,0.576487935,15867.20946,1140.007418
890,Slideseq,Mouse OB,GSM5173927_OB1_Slide3,GraphST,Brain,0.230443962,0.380810254,0.494657973,0.578862794,0.342577741,0.428648471,0.380810254,8508.475227,43.24049201
891,Slideseq,Mouse OB,GSM5173927_OB1_Slide3,PRECAST,Brain,0.227955372,0.279146754,0.480204393,0.568761975,0.258214255,0.303772496,0.279146754,1187.04,100.0213498
892,Slideseq,Mouse OB,GSM5173927_OB1_Slide3,SEDR,Brain,0.499541006,0.489338754,0.636522189,0.733930779,0.48415666,0.495309213,0.489338754,8735.946065,88.85496302
893,Slideseq,Mouse OB,GSM5173927_OB1_Slide3,STAGATE,Brain,0.571841922,0.56207463,0.690330032,0.768800989,0.552496439,0.572950402,0.56207463,341.9942835,114.1736019
894,Slideseq,Mouse OB,GSM5173927_OB1_Slide3,SpaGCN,Brain,0.562963975,0.560545538,0.677516242,0.764647713,0.564150567,0.556986291,0.560545538,5688.166582,756.0225454
895,Slideseq,Mouse OB,GSM5173927_OB1_Slide3,SpaceFlow,Brain,0.537334572,0.529939801,0.66394964,0.748121137,0.524352222,0.535995743,0.529939801,477.5313702,190.4660448
896,Slideseq,Mouse OB,GSM5173927_OB1_Slide3,SpatialMGCN,Brain,0.562562172,0.563260012,0.687274439,0.763473424,0.547376546,0.580092819,0.563260012,2571.155999,136.0016065
897,Slideseq,Mouse OB,GSM5173927_OB1_Slide3,stLearn,Brain,0.392782402,0.455088079,0.561125337,0.692459827,0.448139083,0.462255976,0.455088079,2386.697944,8.970318365
898,Slideseq,Mouse OB,GSM5173928_OB1_Slide4,BASS,Brain,0.524213961,0.524272798,0.651551852,0.732726436,0.520574965,0.52802354,0.524272798,5616.56,2102.777821
899,Slideseq,Mouse OB,GSM5173928_OB1_Slide4,Banksy,Brain,0.506220178,0.528844562,0.650524348,0.701017747,0.506609523,0.553120985,0.528844562,2724.383393,38.99560447
900,Slideseq,Mouse OB,GSM5173928_OB1_Slide4,CCST,Brain,0.510683631,0.526603704,0.666496618,0.710806526,0.477155537,0.587493251,0.526603704,26263.94867,7785.389784
901,Slideseq,Mouse OB,GSM5173928_OB1_Slide4,CellCharter,Brain,0.469020968,0.490336527,0.607711206,0.724441262,0.491551598,0.489139964,0.490336527,296.0885639,773.1171439
902,Slideseq,Mouse OB,GSM5173928_OB1_Slide4,DeepST,Brain,0.508042886,0.514086799,0.639391856,0.739487547,0.511214406,0.5172905,0.514086799,19613.22084,1489.059642
903,Slideseq,Mouse OB,GSM5173928_OB1_Slide4,GraphST,Brain,0.186616165,0.335380746,0.462228841,0.530762543,0.301849591,0.377292527,0.335380746,12283.80755,54.83438382
904,Slideseq,Mouse OB,GSM5173928_OB1_Slide4,PRECAST,Brain,0.171483666,0.218486791,0.396223179,0.486005219,0.216010946,0.221020049,0.218486791,1403.18,128.8926313
905,Slideseq,Mouse OB,GSM5173928_OB1_Slide4,SEDR,Brain,0.40231233,0.410253732,0.579018332,0.652482995,0.385193866,0.439107051,0.410253732,12058.457,92.67204218
906,Slideseq,Mouse OB,GSM5173928_OB1_Slide4,STAGATE,Brain,0.498825908,0.516841675,0.644093165,0.712657904,0.496282806,0.539732604,0.516841675,387.6798939,141.3285421
907,Slideseq,Mouse OB,GSM5173928_OB1_Slide4,SpaGCN,Brain,0.50895432,0.524960882,0.637023883,0.737380453,0.526616866,0.523315279,0.524960882,7456.981705,1009.705645
908,Slideseq,Mouse OB,GSM5173928_OB1_Slide4,SpaceFlow,Brain,0.493326707,0.510585244,0.640995312,0.700322201,0.488322071,0.534984586,0.510585244,463.8524117,180.9753537
909,Slideseq,Mouse OB,GSM5173928_OB1_Slide4,SpatialMGCN,Brain,0.463821042,0.467155178,0.618521569,0.665064185,0.450559607,0.485020038,0.467155178,3622.765805,190.0181705
910,Slideseq,Mouse OB,GSM5173928_OB1_Slide4,stLearn,Brain,0.347150286,0.439054324,0.531966479,0.645507083,0.427474104,0.451279429,0.439054324,2898.110948,10.21791282
911,Slideseq,Mouse OB,GSM5173929_OB1_Slide5,BASS,Brain,0.753042099,0.702522022,0.822079041,0.891392519,0.702775537,0.702268689,0.702522022,5896.48,2131.886295
912,Slideseq,Mouse OB,GSM5173929_OB1_Slide5,Banksy,Brain,0.653027634,0.656316254,0.763337052,0.834700315,0.612418161,0.706993501,0.656316254,3093.09115,37.37360988
913,Slideseq,Mouse OB,GSM5173929_OB1_Slide5,CCST,Brain,0.64386171,0.62603807,0.75755683,0.816061289,0.57150396,0.692078963,0.62603807,33526.15009,9846.484048
914,Slideseq,Mouse OB,GSM5173929_OB1_Slide5,CellCharter,Brain,0.586912199,0.593656061,0.698183874,0.802541685,0.606059841,0.581752174,0.593656061,322.0633371,971.7996384
915,Slideseq,Mouse OB,GSM5173929_OB1_Slide5,DeepST,Brain,0.65826498,0.629101205,0.754820006,0.831960342,0.626906419,0.631323143,0.629101205,22815.01832,1816.826653
916,Slideseq,Mouse OB,GSM5173929_OB1_Slide5,GraphST,Brain,0.337760884,0.454752508,0.567467425,0.629202343,0.418544761,0.497818084,0.454752508,15714.96813,64.87364273
917,Slideseq,Mouse OB,GSM5173929_OB1_Slide5,PRECAST,Brain,0.744941635,0.696410726,0.81666273,0.894613478,0.694468269,0.698364079,0.696410726,1575.48,154.5814684
918,Slideseq,Mouse OB,GSM5173929_OB1_Slide5,SEDR,Brain,0.597439169,0.598287397,0.719130198,0.809319513,0.575946631,0.623743027,0.598287397,15049.04266,105.8455105
919,Slideseq,Mouse OB,GSM5173929_OB1_Slide5,STAGATE,Brain,0.71356954,0.662942751,0.793212278,0.87271744,0.665171579,0.660728822,0.662942751,412.9768686,146.2815811
920,Slideseq,Mouse OB,GSM5173929_OB1_Slide5,SpaGCN,Brain,0.777982453,0.728833194,0.838779712,0.901802614,0.738265392,0.71963897,0.728833194,9566.235014,1214.536169
921,Slideseq,Mouse OB,GSM5173929_OB1_Slide5,SpaceFlow,Brain,0.631819623,0.608999672,0.734338141,0.816421812,0.609122815,0.609271398,0.608999672,442.9542931,181.7575106
922,Slideseq,Mouse OB,GSM5173929_OB1_Slide5,SpatialMGCN,Brain,0.550862436,0.606481609,0.681726798,0.818837314,0.598413533,0.614770213,0.606481609,4477.553334,231.1141645
923,Slideseq,Mouse OB,GSM5173929_OB1_Slide5,stLearn,Brain,0.626119016,0.622610502,0.73273126,0.847237494,0.619468453,0.625784589,0.622610502,3250.074735,11.95739155
924,Slideseq,Mouse OB,GSM5173930_OB1_Slide6,BASS,Brain,0.689254036,0.646648603,0.770456276,0.836416087,0.64640316,0.646894233,0.646648603,6923.6,2534.724829
925,Slideseq,Mouse OB,GSM5173930_OB1_Slide6,Banksy,Brain,0.529617389,0.52223832,0.67794255,0.724503648,0.47387202,0.581600001,0.52223832,3305.077533,36.4060163
926,Slideseq,Mouse OB,GSM5173930_OB1_Slide6,CCST,Brain,0.601040644,0.603410771,0.725980242,0.746572204,0.546101166,0.674160085,0.603410771,37726.51111,11140.78775
927,Slideseq,Mouse OB,GSM5173930_OB1_Slide6,CellCharter,Brain,0.51827238,0.539954638,0.645405788,0.71319362,0.537515306,0.542439501,0.539954638,359.442923,1066.288376
928,Slideseq,Mouse OB,GSM5173930_OB1_Slide6,DeepST,Brain,0.597573979,0.591733975,0.70870876,0.756847107,0.577255575,0.607019309,0.591733975,24330.21589,1987.402285
929,Slideseq,Mouse OB,GSM5173930_OB1_Slide6,GraphST,Brain,0.280655918,0.416095474,0.523198935,0.606864076,0.375896915,0.465921273,0.416095474,17697.13819,68.96783972
930,Slideseq,Mouse OB,GSM5173930_OB1_Slide6,PRECAST,Brain,0.574760313,0.59750371,0.694937347,0.790614791,0.577520918,0.618918913,0.59750371,1665.66,154.0456658
931,Slideseq,Mouse OB,GSM5173930_OB1_Slide6,SEDR,Brain,0.591330064,0.560633742,0.702427771,0.787222128,0.553781349,0.568242151,0.560633742,16700.52542,109.5080168
932,Slideseq,Mouse OB,GSM5173930_OB1_Slide6,STAGATE,Brain,0.674588158,0.625470166,0.759514707,0.834727643,0.625463643,0.625476693,0.625470166,463.5617077,164.7202031
933,Slideseq,Mouse OB,GSM5173930_OB1_Slide6,SpaGCN,Brain,0.700419017,0.656158606,0.778301015,0.853724758,0.657036333,0.655283221,0.656158606,10817.58276,1452.043401
934,Slideseq,Mouse OB,GSM5173930_OB1_Slide6,SpaceFlow,Brain,0.622884221,0.610153949,0.725498677,0.767732903,0.598538435,0.622242092,0.610153949,486.4862938,212.696854
935,Slideseq,Mouse OB,GSM5173930_OB1_Slide6,SpatialMGCN,Brain,0.458421561,0.551676341,0.620451368,0.716231122,0.523279774,0.583331717,0.551676341,5073.472617,246.5661429
936,Slideseq,Mouse OB,GSM5173930_OB1_Slide6,stLearn,Brain,0.515747209,0.545089644,0.645322321,0.778491431,0.540057125,0.550216841,0.545089644,3466.384266,12.56056376
937,Slideseq,Mouse OB,GSM5173931_OB1_Slide7,BASS,Brain,0.580856605,0.56809453,0.692324444,0.818189203,0.57158785,0.56464365,0.56809453,7733.74,2764.056549
938,Slideseq,Mouse OB,GSM5173931_OB1_Slide7,Banksy,Brain,0.391724607,0.423372378,0.574065045,0.684227629,0.398424642,0.451653062,0.423372378,3366.327269,37.77811151
939,Slideseq,Mouse OB,GSM5173931_OB1_Slide7,CCST,Brain,0.463174682,0.501582608,0.639975843,0.721629636,0.448003911,0.569726039,0.501582608,41169.83424,12015.35355
940,Slideseq,Mouse OB,GSM5173931_OB1_Slide7,CellCharter,Brain,0.406219899,0.460259691,0.562317958,0.714651286,0.465109088,0.455511101,0.460259691,308.4147451,1013.577628
941,Slideseq,Mouse OB,GSM5173931_OB1_Slide7,DeepST,Brain,0.427005269,0.466453992,0.577888871,0.725090377,0.471174758,0.461828303,0.466453992,25262.37767,2079.402733
942,Slideseq,Mouse OB,GSM5173931_OB1_Slide7,GraphST,Brain,0.202102345,0.300427827,0.500097993,0.552256387,0.259971627,0.355795999,0.300427827,19234.85826,74.48927431
943,Slideseq,Mouse OB,GSM5173931_OB1_Slide7,PRECAST,Brain,0.216876444,0.270532959,0.459757009,0.575943454,0.256821615,0.285790933,0.270532959,1729.08,179.2117076
944,Slideseq,Mouse OB,GSM5173931_OB1_Slide7,SEDR,Brain,0.381913088,0.458655847,0.570782155,0.698119339,0.434519857,0.488072746,0.458655847,17967.0644,124.7270636
945,Slideseq,Mouse OB,GSM5173931_OB1_Slide7,STAGATE,Brain,0.489837718,0.5134565,0.641094744,0.753133758,0.492654715,0.536919078,0.5134565,419.2498884,173.9791737
946,Slideseq,Mouse OB,GSM5173931_OB1_Slide7,SpaGCN,Brain,0.568451638,0.559925977,0.682058327,0.809131159,0.5657715,0.554200009,0.559925977,11755.69898,1514.407569
947,Slideseq,Mouse OB,GSM5173931_OB1_Slide7,SpaceFlow,Brain,0.411804788,0.451057463,0.566935007,0.72227954,0.455232009,0.446960298,0.451057463,434.769315,170.0139869
948,Slideseq,Mouse OB,GSM5173931_OB1_Slide7,SpatialMGCN,Brain,0.335696275,0.402048303,0.515478436,0.671513871,0.401803745,0.40229316,0.402048303,5495.683891,264.2288634
949,Slideseq,Mouse OB,GSM5173931_OB1_Slide7,stLearn,Brain,0.493477251,0.502113891,0.634750028,0.783126853,0.496924552,0.507412764,0.502113891,3536.814379,13.69894333
950,Slideseq,Mouse OB,GSM5173932_OB1_Slide8,BASS,Brain,0.428900162,0.48017276,0.578958091,0.722039731,0.485163663,0.475283495,0.48017276,5336.94,1916.166043
951,Slideseq,Mouse OB,GSM5173932_OB1_Slide8,Banksy,Brain,0.390218751,0.4465771,0.574207808,0.671776422,0.421447052,0.474894089,0.4465771,2692.41716,30.61652951
952,Slideseq,Mouse OB,GSM5173932_OB1_Slide8,CCST,Brain,0.480234359,0.523096759,0.652691291,0.723384952,0.468772589,0.591682045,0.523096759,25367.63305,7483.820492
953,Slideseq,Mouse OB,GSM5173932_OB1_Slide8,CellCharter,Brain,0.418538552,0.497202549,0.571870483,0.723197247,0.501625569,0.492859913,0.497202549,290.8231352,715.7522878
954,Slideseq,Mouse OB,GSM5173932_OB1_Slide8,DeepST,Brain,0.426341071,0.508972748,0.580325276,0.727107774,0.510206931,0.507769877,0.508972748,18909.32522,1461.231315
955,Slideseq,Mouse OB,GSM5173932_OB1_Slide8,GraphST,Brain,0.241781334,0.366343633,0.538264863,0.573752542,0.310592849,0.44648717,0.366343633,11827.05111,53.87289166
956,Slideseq,Mouse OB,GSM5173932_OB1_Slide8,PRECAST,Brain,0.256746721,0.327936735,0.469234984,0.607895286,0.320394226,0.335842928,0.327936735,1328.6,113.924779
957,Slideseq,Mouse OB,GSM5173932_OB1_Slide8,SEDR,Brain,0.398059103,0.467860584,0.589523531,0.683414151,0.433630651,0.508334223,0.467860584,11609.07893,84.75503182
958,Slideseq,Mouse OB,GSM5173932_OB1_Slide8,STAGATE,Brain,0.566299499,0.57767937,0.691446936,0.806152563,0.56383751,0.592217954,0.57767937,372.9251093,137.2710408
959,Slideseq,Mouse OB,GSM5173932_OB1_Slide8,SpaGCN,Brain,0.610527291,0.615902742,0.713229265,0.832733719,0.62171851,0.610194771,0.615902742,7195.67163,973.1056648
960,Slideseq,Mouse OB,GSM5173932_OB1_Slide8,SpaceFlow,Brain,0.433593709,0.500929912,0.582570516,0.734720267,0.505954339,0.496009936,0.500929912,435.6330353,138.5622707
961,Slideseq,Mouse OB,GSM5173932_OB1_Slide8,SpatialMGCN,Brain,0.508670177,0.567971553,0.670254779,0.737368997,0.526786898,0.616142073,0.567971553,3466.827125,175.16342
962,Slideseq,Mouse OB,GSM5173932_OB1_Slide8,stLearn,Brain,0.500520129,0.533224085,0.643299571,0.78907138,0.52316535,0.543677216,0.533224085,2751.109567,10.13852544
963,Slideseq,Mouse OB,GSM5173933_OB1_Slide9,BASS,Brain,0.630427148,0.60160534,0.733017006,0.825615485,0.596473519,0.606826231,0.60160534,7748.92,2865.065111
964,Slideseq,Mouse OB,GSM5173933_OB1_Slide9,Banksy,Brain,0.535217162,0.580095082,0.691533909,0.75521882,0.517574772,0.659794825,0.580095082,3900.314124,44.40288072
965,Slideseq,Mouse OB,GSM5173933_OB1_Slide9,CCST,Brain,0.56033658,0.564461093,0.703653813,0.76142842,0.507985282,0.635132167,0.564461093,54722.40093,15836.9004
966,Slideseq,Mouse OB,GSM5173933_OB1_Slide9,CellCharter,Brain,0.474644957,0.500115222,0.615732321,0.728444774,0.502708215,0.497574723,0.500115222,389.6798748,1261.856024
967,Slideseq,Mouse OB,GSM5173933_OB1_Slide9,DeepST,Brain,0.523257263,0.518658512,0.64848309,0.760538307,0.535395901,0.504048304,0.518658512,30184.08536,2599.025805
968,Slideseq,Mouse OB,GSM5173933_OB1_Slide9,GraphST,Brain,0.258248983,0.373414534,0.509564877,0.608032214,0.340680189,0.413108139,0.373414534,25329.25174,93.11345344
969,Slideseq,Mouse OB,GSM5173933_OB1_Slide9,PRECAST,Brain,0.193743499,0.298848769,0.44248558,0.588150085,0.284413946,0.314827149,0.298848769,1966.9,184.6778398
970,Slideseq,Mouse OB,GSM5173933_OB1_Slide9,SEDR,Brain,0.545805084,0.550441523,0.683797162,0.767842888,0.524498343,0.580917437,0.550441523,23119.90497,148.7993835
971,Slideseq,Mouse OB,GSM5173933_OB1_Slide9,STAGATE,Brain,0.583701019,0.564448968,0.703008279,0.806379146,0.551709008,0.577791242,0.564448968,507.1543388,193.9201416
972,Slideseq,Mouse OB,GSM5173933_OB1_Slide9,SpaGCN,Brain,0.666490758,0.638351275,0.755484914,0.853131292,0.643821145,0.632973566,0.638351275,15477.63364,2125.861259
973,Slideseq,Mouse OB,GSM5173933_OB1_Slide9,SpaceFlow,Brain,0.503901302,0.518156946,0.63828731,0.743852213,0.518719612,0.517693895,0.518156946,531.7690536,305.5794024
974,Slideseq,Mouse OB,GSM5173933_OB1_Slide9,SpatialMGCN,Brain,0.53477564,0.511637781,0.665311111,0.746282364,0.50516259,0.518281125,0.511637781,7128.534495,339.1111487
975,Slideseq,Mouse OB,GSM5173933_OB1_Slide9,stLearn,Brain,0.48131212,0.513568497,0.625496236,0.771587016,0.509533254,0.517668168,0.513568497,4199.5889,15.31568561
976,Slideseq,Mouse OB,GSM5173934_OB1_Slide10,BASS,Brain,0.670447646,0.653255649,0.764213317,0.84213699,0.666369223,0.640648241,0.653255649,7248.66,2573.054916
977,Slideseq,Mouse OB,GSM5173934_OB1_Slide10,Banksy,Brain,0.525302929,0.524440054,0.672316381,0.74395298,0.501082257,0.550081956,0.524440054,3683.215895,39.67902088
978,Slideseq,Mouse OB,GSM5173934_OB1_Slide10,CCST,Brain,0.607367986,0.601975696,0.71917087,0.825499209,0.612973856,0.591365726,0.601975696,47636.94937,13908.07474
979,Slideseq,Mouse OB,GSM5173934_OB1_Slide10,CellCharter,Brain,0.566983369,0.571839572,0.689207082,0.809230653,0.584690846,0.55956127,0.571839572,397.1748514,1213.999228
980,Slideseq,Mouse OB,GSM5173934_OB1_Slide10,DeepST,Brain,0.589152442,0.595927482,0.704597261,0.829025695,0.617194296,0.576795378,0.595927482,28164.49565,2367.211335
981,Slideseq,Mouse OB,GSM5173934_OB1_Slide10,GraphST,Brain,0.359753848,0.465927601,0.580014407,0.695576822,0.437553713,0.498236569,0.465927601,22331.79914,82.3962935
982,Slideseq,Mouse OB,GSM5173934_OB1_Slide10,PRECAST,Brain,0.269168636,0.330646175,0.490308205,0.605629027,0.328242457,0.333085357,0.330646175,1858.2,173.4890193
983,Slideseq,Mouse OB,GSM5173934_OB1_Slide10,SEDR,Brain,0.589811162,0.603144386,0.707118833,0.824994349,0.612944436,0.593665141,0.603144386,20643.44562,131.9385063
984,Slideseq,Mouse OB,GSM5173934_OB1_Slide10,STAGATE,Brain,0.705821823,0.654591546,0.793056491,0.869904303,0.652009789,0.657193833,0.654591546,520.8660612,186.1535064
985,Slideseq,Mouse OB,GSM5173934_OB1_Slide10,SpaGCN,Brain,0.662395216,0.654320081,0.757407181,0.841006706,0.671540473,0.637960777,0.654320081,13628.66978,1855.381579
986,Slideseq,Mouse OB,GSM5173934_OB1_Slide10,SpaceFlow,Brain,0.578209744,0.602748233,0.698535684,0.819975887,0.61299088,0.592855088,0.602748233,516.2413551,200.3178512
987,Slideseq,Mouse OB,GSM5173934_OB1_Slide10,SpatialMGCN,Brain,0.359978067,0.412948787,0.547356032,0.665548941,0.41142391,0.414485009,0.412948787,6335.631728,295.1722423
988,Slideseq,Mouse OB,GSM5173934_OB1_Slide10,stLearn,Brain,0.535954956,0.556673564,0.67010894,0.784379474,0.562451695,0.551012945,0.556673564,3995.583361,15.73288484
989,Slideseq,Mouse OB,GSM5173935_OB1_Slide11,BASS,Brain,0.523307876,0.49232748,0.657593718,0.779584666,0.505610317,0.479724682,0.49232748,6251.86,1704.135779
990,Slideseq,Mouse OB,GSM5173935_OB1_Slide11,Banksy,Brain,0.395675186,0.467376086,0.603014875,0.716383621,0.428163157,0.5144957,0.467376086,3083.346433,36.01201119
991,Slideseq,Mouse OB,GSM5173935_OB1_Slide11,CCST,Brain,0.4327455,0.44056691,0.59671667,0.723383936,0.443658936,0.440163388,0.44056691,33546.31492,9806.689605
992,Slideseq,Mouse OB,GSM5173935_OB1_Slide11,CellCharter,Brain,0.37586275,0.416978568,0.553937279,0.708013874,0.425236957,0.409580047,0.416978568,286.6816763,968.5965273
993,Slideseq,Mouse OB,GSM5173935_OB1_Slide11,DeepST,Brain,0.368005857,0.432430373,0.559491639,0.700986531,0.429223563,0.437406494,0.432430373,23035.03006,1903.746895
994,Slideseq,Mouse OB,GSM5173935_OB1_Slide11,GraphST,Brain,0.371212692,0.432473585,0.562738794,0.703815487,0.428030011,0.437010389,0.432473585,15707.59299,69.05006418
995,Slideseq,Mouse OB,GSM5173935_OB1_Slide11,PRECAST,Brain,0.211904979,0.334588505,0.491366823,0.588908411,0.309714824,0.363806361,0.334588505,1508.08,140.3815069
996,Slideseq,Mouse OB,GSM5173935_OB1_Slide11,SEDR,Brain,0.368749796,0.433552534,0.5645893,0.707383215,0.426081112,0.44346884,0.433552534,15103.45002,102.3346592
997,Slideseq,Mouse OB,GSM5173935_OB1_Slide11,STAGATE,Brain,0.370955447,0.443040038,0.569538566,0.722464976,0.430311298,0.456544774,0.443040038,375.3012358,147.5600782
998,Slideseq,Mouse OB,GSM5173935_OB1_Slide11,SpaGCN,Brain,0.429807056,0.458478828,0.589773238,0.719311681,0.471392109,0.446254173,0.458478828,9535.959286,1236.84479
999,Slideseq,Mouse OB,GSM5173935_OB1_Slide11,SpaceFlow,Brain,0.39492518,0.441386126,0.565518898,0.724203793,0.452628245,0.430698146,0.441386126,403.4693092,134.2572949
1000,Slideseq,Mouse OB,GSM5173935_OB1_Slide11,SpatialMGCN,Brain,0.384503446,0.42820881,0.555582602,0.694400649,0.441945991,0.415299881,0.42820881,4476.011894,219.8030961
1001,Slideseq,Mouse OB,GSM5173935_OB1_Slide11,stLearn,Brain,0.368339563,0.43385358,0.559892765,0.703383035,0.430846397,0.43690304,0.43385358,3242.450137,12.36262832
1002,Slideseq,Mouse OB,GSM5173936_OB1_Slide12,BASS,Brain,0.763743374,0.708458927,0.830074108,0.896121781,0.710132653,0.706793071,0.708458927,7309.36,2281.326107
1003,Slideseq,Mouse OB,GSM5173936_OB1_Slide12,Banksy,Brain,0.550297092,0.603724905,0.70451283,0.772852464,0.54906394,0.670472452,0.603724905,3787.592408,44.11940742
1004,Slideseq,Mouse OB,GSM5173936_OB1_Slide12,CCST,Brain,0.652193095,0.617896739,0.748853972,0.824869734,0.622214943,0.613670691,0.617896739,49339.90097,14308.12645
1005,Slideseq,Mouse OB,GSM5173936_OB1_Slide12,CellCharter,Brain,0.565892811,0.569539122,0.684979178,0.774698526,0.576217837,0.56303753,0.569539122,434.86057,1179.030774
1006,Slideseq,Mouse OB,GSM5173936_OB1_Slide12,DeepST,Brain,0.639257884,0.628189565,0.747910564,0.800915587,0.6054133,0.655684813,0.628189565,28413.72599,2357.510465
1007,Slideseq,Mouse OB,GSM5173936_OB1_Slide12,GraphST,Brain,0.500532831,0.478262478,0.64592376,0.72033646,0.468680047,0.488244924,0.478262478,22884.07081,83.5455925
1008,Slideseq,Mouse OB,GSM5173936_OB1_Slide12,PRECAST,Brain,0.192093994,0.271440493,0.427344608,0.575650426,0.268106696,0.274858244,0.271440493,1883.5,176.2836841
1009,Slideseq,Mouse OB,GSM5173936_OB1_Slide12,SEDR,Brain,0.695557278,0.646334105,0.781406895,0.861575108,0.645837869,0.646902312,0.646334105,21063.77722,143.3785479
1010,Slideseq,Mouse OB,GSM5173936_OB1_Slide12,STAGATE,Brain,0.727703243,0.674088923,0.80562171,0.876179842,0.669157674,0.679093393,0.674088923,555.084597,180.3186692
1011,Slideseq,Mouse OB,GSM5173936_OB1_Slide12,SpaGCN,Brain,0.781905668,0.727534009,0.842460566,0.902486229,0.73273349,0.722407798,0.727534009,14004.50975,1791.404996
1012,Slideseq,Mouse OB,GSM5173936_OB1_Slide12,SpaceFlow,Brain,0.606043269,0.590708348,0.715330851,0.789534018,0.594906769,0.586581112,0.590708348,546.9872246,193.9797337
1013,Slideseq,Mouse OB,GSM5173936_OB1_Slide12,SpatialMGCN,Brain,0.41374436,0.467673608,0.574304705,0.690970671,0.472669695,0.462782032,0.467673608,6491.286265,308.1550893
1014,Slideseq,Mouse OB,GSM5173936_OB1_Slide12,stLearn,Brain,0.470306646,0.525960772,0.623891486,0.771222272,0.520045819,0.532011826,0.525960772,4030.177035,15.27647419
1015,Slideseq,Mouse OB,GSM5173937_OB1_Slide13,BASS,Brain,0.320690736,0.371499284,0.527551026,0.683653102,0.380821422,0.362622635,0.371499284,6599.86,2531.150503
1016,Slideseq,Mouse OB,GSM5173937_OB1_Slide13,Banksy,Brain,0.272121843,0.346214684,0.536945849,0.647113935,0.315320025,0.383820981,0.346214684,3384.175866,41.07354259
1017,Slideseq,Mouse OB,GSM5173937_OB1_Slide13,CCST,Brain,0.374347481,0.374103389,0.58849443,0.664499572,0.350319745,0.401442998,0.374103389,41030.68917,12076.67424
1018,Slideseq,Mouse OB,GSM5173937_OB1_Slide13,CellCharter,Brain,0.345236186,0.324702005,0.539267053,0.700329952,0.337356234,0.312982226,0.324702005,314.9401636,1029.285316
1019,Slideseq,Mouse OB,GSM5173937_OB1_Slide13,DeepST,Brain,0.281374755,0.33335835,0.50471698,0.659994297,0.338077988,0.328833397,0.33335835,26230.22122,2182.389677
1020,Slideseq,Mouse OB,GSM5173937_OB1_Slide13,GraphST,Brain,0.297807777,0.301851822,0.548791814,0.676443032,0.278778427,0.329089246,0.301851822,19131.39019,80.79572215
1021,Slideseq,Mouse OB,GSM5173937_OB1_Slide13,PRECAST,Brain,0.133581755,0.132875127,0.396770066,0.58821852,0.135825039,0.130050626,0.132875127,1726.3,160.9324016
1022,Slideseq,Mouse OB,GSM5173937_OB1_Slide13,SEDR,Brain,0.284489097,0.336463871,0.534004733,0.642633101,0.315627908,0.361117575,0.336463871,18086.58147,122.7237111
1023,Slideseq,Mouse OB,GSM5173937_OB1_Slide13,STAGATE,Brain,0.334125093,0.334722256,0.540640235,0.696737138,0.340606598,0.329209067,0.334722256,416.3889706,162.0917639
1024,Slideseq,Mouse OB,GSM5173937_OB1_Slide13,SpaGCN,Brain,0.347134486,0.325942106,0.540413893,0.680883132,0.33900187,0.31385125,0.325942106,11670.96022,1624.677625
1025,Slideseq,Mouse OB,GSM5173937_OB1_Slide13,SpaceFlow,Brain,0.405119756,0.3641145,0.583282704,0.731174386,0.375732947,0.353193318,0.3641145,432.7050959,181.5827315
