,Technology,Dataset,Sample,Method,ARI,NMI,FMI,Purity,Homogeneity,Completeness,V_measure,Time,Memory,PAS,CHAOS,ASW,Rep
111,SRTsim,sim2,SRTsim_2_2,SEDR,0.980116689697528,0.9710605553985694,0.9850879724547058,0.9925925925925926,0.9710294512918596,0.9710916614980024,0.9710605553985694,13.588942050933838,212.5371437072754,0.005432098765432,0.0769990503509009,0.1626376257827481,2
112,SRTsim,sim2,SRTsim_2_2,SpaceFlow,0.4443928532535229,0.5490936869357322,0.6326480871063604,0.5303703703703704,0.4796459324505751,0.6420568584173895,0.5490936869357322,20.463640451431274,319.96545791625977,0.114074074074074,0.0771065990929218,0.1774586401212293,2
113,SRTsim,sim2,SRTsim_2_2,SpaGCN,0.9840267418053452,0.9767474541573744,0.9880204268184766,0.994074074074074,0.9767158155434762,0.9767790948210686,0.9767474541573744,20.84585404396057,388.3715343475342,0.005432098765432,0.0783414732131508,0.1595435284935158,2
114,SRTsim,sim2,SRTsim_2_2,SpatialMGCN,0.989389009152858,0.9823337474543214,0.9920415577874622,0.9960493827160494,0.982360032198488,0.9823074641167048,0.9823337474543212,30.90662455558777,397.7091503143311,0.0024691358024691,0.0769990503509009,0.1624653998031827,2
115,SRTsim,sim2,SRTsim_2_2,STAGATE,0.9932987252613984,0.9887564322939852,0.9949741201559408,0.9975308641975308,0.9887407596790398,0.9887721054057944,0.9887564322939852,30.638182401657104,320.06078147888184,0.0019753086419753,0.0769990503509009,0.1621227461561447,2
116,SRTsim,sim2,SRTsim_2_2,stLearn,0.8133807374567376,0.832386006719679,0.8600558414142955,0.9190123456790124,0.8322583212935515,0.8325137313309232,0.8323860067196789,4.253751277923584,237.3530969619751,0.0874074074074074,0.0806616706055418,0.1212727937605024,2
117,SRTsim,sim2,SRTsim_2_3,CCST,0.987509335640546,0.9803041451163496,0.9906320729886948,0.9953719008264464,0.9802962582345582,0.9803120321250482,0.9803041451163496,268.02692699432373,845.4359121322632,0.0023140495867768,0.0629940788348703,0.1627560437448629,2
118,SRTsim,sim2,SRTsim_2_3,DeepST,1.0,1.0000000000000002,1.0,1.0,1.0000000000000002,1.0,1.0000000000000002,179.66980743408203,858.7857522964478,0.0,0.0629940788348703,0.1630675108301148,2
119,SRTsim,sim2,SRTsim_2_3,GraphST,0.9946256275591382,0.9898435570277112,0.995969223020942,0.99801652892562,0.9898429437138202,0.9898441703423622,0.9898435570277112,17.83220648765564,581.4246339797974,0.0019834710743801,0.06301133040631,0.1626694362355285,2
120,SRTsim,sim2,SRTsim_2_3,SEDR,0.999102715727924,0.9981759656718702,0.999327036894128,0.9996694214876032,0.9981758110528236,0.9981761202909648,0.9981759656718702,21.637325525283813,386.4136772155762,0.0003305785123966,0.0629940788348703,0.1630331633192764,2
121,SRTsim,sim2,SRTsim_2_3,SpaceFlow,0.6752297544211416,0.8211483675341309,0.7866568431490725,0.7451239669421488,0.740386810947629,0.9216860893876584,0.8211483675341309,19.82537078857422,477.6581611633301,0.024793388429752,0.0630149033237413,0.1854849614736569,2
122,SRTsim,sim2,SRTsim_2_3,SpaGCN,0.9973116516376276,0.9953141095033792,0.9979837413809092,0.99900826446281,0.9953127219185924,0.9953154970920348,0.9953141095033792,26.161339044570923,579.6947765350342,0.00099173553719,0.063515490817193,0.1626798718419037,2
123,SRTsim,sim2,SRTsim_2_3,SpatialMGCN,0.9919466389767398,0.9861668740642116,0.9939599959939336,0.9970247933884298,0.9861639746078252,0.9861697735376472,0.9861668740642116,43.06988716125488,593.5897607803345,0.0016528925619834,0.0629940788348703,0.1628013966289342,2
124,SRTsim,sim2,SRTsim_2_3,STAGATE,0.9937434973855443,0.989344493005427,0.9953076237232036,0.9976859504132232,0.9893443397543894,0.989344646256512,0.989344493005427,59.83730316162109,477.6790676116944,0.0023140495867768,0.0629940788348703,0.1627559313962425,2
125,SRTsim,sim2,SRTsim_2_3,stLearn,0.9718652615622312,0.9628754631305666,0.9788989461716736,0.9894214876033058,0.9628754631305666,0.9628754631305666,0.9628754631305666,4.980228662490845,352.6015090942383,0.0105785123966942,0.0645261100645995,0.1565346533273697,2
126,SRTsim,sim2,SRTsim_2_4,CCST,0.9935099493674012,0.988173160715618,0.9951312760814942,0.99755859375,0.9881725661436664,0.9881737552882852,0.988173160715618,435.49959897995,1427.445393562317,0.0009765625,0.0541331961960766,0.1632211331157071,2
127,SRTsim,sim2,SRTsim_2_4,DeepST,0.9993487992582132,0.9986031865483944,0.9995114802149772,0.999755859375,0.9986031006771692,0.9986032724196344,0.9986031865483944,234.8567943572998,1187.081916809082,0.000244140625,0.0541331961960766,0.1632258648160095,2
128,SRTsim,sim2,SRTsim_2_4,GraphST,0.9993487992582132,0.9986031865483944,0.9995114802149772,0.999755859375,0.9986031006771692,0.9986032724196344,0.9986031865483944,27.717973947525024,920.8401737213136,0.000244140625,0.0541331961960766,0.1631733827647853,2
129,SRTsim,sim2,SRTsim_2_4,SEDR,0.9973980626379086,0.9949934331630992,0.998048071520396,0.9990234375,0.9949928344874714,0.9949940318394476,0.9949934331630994,21.181516885757446,623.4237985610962,0.000732421875,0.0541331961960766,0.1631946432006512,2
130,SRTsim,sim2,SRTsim_2_4,SpaceFlow,0.6679142301317259,0.7903371014482367,0.7779140218033204,0.75,0.715875816934067,0.8820866842820037,0.7903371014482367,24.801774501800537,646.4810209274292,0.02197265625,0.0541464123084291,0.1887721636986379,2
131,SRTsim,sim2,SRTsim_2_4,SpaGCN,0.9986982353869588,0.9974505132530332,0.9990234384326871,0.99951171875,0.9974501701644484,0.997450856341854,0.9974505132530332,52.71617889404297,784.6552019119263,0.00048828125,0.05426150090999,0.1629386063556183,2
132,SRTsim,sim2,SRTsim_2_4,SpatialMGCN,0.994800606325676,0.9909628920162998,0.9960995149189676,0.998046875,0.990959483430028,0.990966300626021,0.9909628920163,56.00314998626709,803.4044198989868,0.000732421875,0.0541331961960766,0.1630725320351201,2
133,SRTsim,sim2,SRTsim_2_4,STAGATE,0.9993487992582132,0.9986031865483944,0.9995114802149772,0.999755859375,0.9986031006771692,0.9986032724196344,0.9986031865483944,162.36345028877258,646.51842212677,0.000244140625,0.0541331961960766,0.1631764405677357,2
134,SRTsim,sim2,SRTsim_2_4,stLearn,0.9788146643600454,0.969050513087013,0.9841071801280792,0.991943359375,0.969046429888248,0.9690545963201884,0.9690505130870128,11.601798295974731,476.36633586883545,0.00830078125,0.055487516116835,0.1582203272284472,2
135,SRTsim,sim2,SRTsim_2_5,CCST,0.9951850942592791,0.9909636269613284,0.9963888220216588,0.9982146399523903,0.9909632383971132,0.990964015525848,0.9909636269613284,626.0307123661041,2053.929799079895,0.0007934933544931,0.0487950036474246,0.1635061311903415,2
136,SRTsim,sim2,SRTsim_2_5,DeepST,0.9989277348272274,0.9978645701631128,0.9991958012894352,0.9996032533227536,0.9978643466552044,0.9978647936711212,0.9978645701631128,291.8168785572052,1491.3118677139282,0.0003967466772465,0.0487950036474246,0.1633916565463279,2
137,SRTsim,sim2,SRTsim_2_5,GraphST,0.9736017409634622,0.96206935061898,0.980201418077611,0.9900813330688356,0.962063541425391,0.962075159882724,0.9620693506189798,25.144233465194706,1278.3509645462036,0.0043642134497123,0.0487950036474246,0.1632303998398132,2
138,SRTsim,sim2,SRTsim_2_5,SEDR,0.9914488738757176,0.985994317457089,0.9935867041271776,0.9968260265820272,0.9859863667746284,0.9860022682677744,0.985994317457089,22.119277715682983,876.0958290100098,0.0021821067248561,0.0487950036474246,0.1633526352014406,2
139,SRTsim,sim2,SRTsim_2_5,SpaceFlow,0.9425698592794928,0.9400957378702554,0.9569484974181628,0.9777821860741917,0.9396249774418752,0.9405669702453656,0.9400957378702554,24.458993673324585,795.3855018615723,0.0196389605237056,0.0488046832752063,0.1498914062078195,2
140,SRTsim,sim2,SRTsim_2_5,SpaGCN,0.998392231490956,0.9966978715508557,0.9987941736815108,0.99940487998413,0.9966978157392266,0.9966979273624909,0.9966978715508557,61.46953988075256,965.3906230926514,0.0005951200158698,0.0489401980641497,0.1632904682682192,2
