,Rep,Technology,Dataset,Sample,Method,ARI,NMI,FMI,Purity,Homogeneity,Completeness,V_measure,Time,Memory,PAS,CHAOS,ASW
351,1,SRTsim,sim6,SRTsim_6_10,GraphST,0.3619918068926307,0.42867871583891964,0.5400441034417017,0.5877685950413223,0.4100327187109522,0.44910133536986485,0.42867871583891964,21.607752084732056,652.0382556915283,0.07801652892561983,0.06360606176520951,0.08112960551794422
352,1,SRTsim,sim6,SRTsim_6_2,GraphST,1.0,1.0,1.0,1.0,1.0,1.0,1.0,21.36443519592285,651.9936122894287,0.0,0.06299407883487036,0.16286373044157668
353,1,SRTsim,sim6,SRTsim_6_3,GraphST,0.974463914458084,0.9663513149790497,0.9808648247890273,0.9907438016528926,0.9663513149790497,0.9663513149790497,0.9663513149790497,19.95603823661804,651.9843244552612,0.001652892561983471,0.06299407883487035,0.163439415587007
354,1,SRTsim,sim6,SRTsim_6_4,GraphST,1.0,1.0,1.0,1.0,1.0,1.0,1.0,19.647127866744995,651.9878787994385,0.0,0.06299407883487035,0.16286373044157668
355,1,SRTsim,sim6,SRTsim_6_5,GraphST,0.66269017474065,0.7957336123411906,0.7805909550786025,0.7533884297520661,0.7063419481820269,0.9110296964449881,0.7957336123411906,21.295568227767944,651.9817523956299,0.0049586776859504135,0.06299407883487036,0.0046747513184344
356,1,SRTsim,sim6,SRTsim_6_6,GraphST,0.6994333614147438,0.835178227187887,0.8060873875747453,0.7474380165289256,0.7335666444473554,0.9694659110396264,0.8351782271878869,19.338399410247803,651.9908790588379,0.0029752066115702478,0.06299407883487035,-0.020405262591544817
357,1,SRTsim,sim6,SRTsim_6_7,GraphST,0.6864114652467337,0.8093185464762006,0.7918689281100305,0.7576859504132232,0.7312400990620463,0.9060638704138747,0.8093185464762005,18.68508815765381,651.9849328994751,0.005289256198347108,0.0630113304063101,0.12206650255040667
358,1,SRTsim,sim6,SRTsim_6_8,GraphST,0.7007478057560632,0.7746841451820732,0.7859111298460042,0.8072727272727273,0.7423458263398323,0.8099682550321536,0.7746841451820732,19.46756625175476,651.9849863052368,0.01487603305785124,0.06344094849602279,0.12290199729473668
359,1,SRTsim,sim6,SRTsim_6_9,GraphST,0.6545812698942517,0.7179477636188146,0.7489486848463284,0.7887603305785124,0.6973918423749963,0.7397522766852296,0.7179477636188146,18.332491874694824,651.9919557571411,0.02347107438016529,0.06306308512062933,0.0803170195824678
360,2,SRTsim,sim6,SRTsim_6_1,GraphST,1.0,1.0000000000000002,1.0,1.0,1.0000000000000002,1.0,1.0000000000000002,19.137393474578857,651.9916324615479,0.0,0.06299407883487035,0.1630675108301148
361,2,SRTsim,sim6,SRTsim_6_10,GraphST,0.3619918068926307,0.42867871583891964,0.5400441034417017,0.5877685950413223,0.4100327187109522,0.44910133536986485,0.42867871583891964,19.660189628601078,651.9786682128906,0.07801652892561983,0.06360606176520951,0.08112960551794422
362,2,SRTsim,sim6,SRTsim_6_2,GraphST,1.0,1.0,1.0,1.0,1.0,1.0,1.0,18.930968523025516,651.9776058197021,0.0,0.06299407883487036,0.16286373044157668
363,2,SRTsim,sim6,SRTsim_6_3,GraphST,0.974463914458084,0.9663513149790497,0.9808648247890273,0.9907438016528926,0.9663513149790497,0.9663513149790497,0.9663513149790497,20.95736694335937,651.9836196899414,0.001652892561983471,0.06299407883487035,0.163439415587007
364,2,SRTsim,sim6,SRTsim_6_4,GraphST,1.0,1.0,1.0,1.0,1.0,1.0,1.0,19.260373830795288,651.9803609848022,0.0,0.06299407883487035,0.16286373044157668
365,2,SRTsim,sim6,SRTsim_6_5,GraphST,0.66269017474065,0.7957336123411906,0.7805909550786025,0.7533884297520661,0.7063419481820269,0.9110296964449881,0.7957336123411906,18.2253053188324,651.9840383529663,0.0049586776859504135,0.06299407883487036,0.0046747513184344
366,2,SRTsim,sim6,SRTsim_6_6,GraphST,0.6994333614147438,0.835178227187887,0.8060873875747453,0.7474380165289256,0.7335666444473554,0.9694659110396264,0.8351782271878869,18.70543146133423,651.9779615402222,0.0029752066115702478,0.06299407883487035,-0.020405262591544817
367,2,SRTsim,sim6,SRTsim_6_7,GraphST,0.6864114652467337,0.8093185464762006,0.7918689281100305,0.7576859504132232,0.7312400990620463,0.9060638704138747,0.8093185464762005,18.5017511844635,651.9819793701172,0.005289256198347108,0.0630113304063101,0.12206650255040667
368,2,SRTsim,sim6,SRTsim_6_8,GraphST,0.7007478057560632,0.7746841451820732,0.7859111298460042,0.8072727272727273,0.7423458263398323,0.8099682550321536,0.7746841451820732,19.41838479042053,651.9797325134277,0.01487603305785124,0.06344094849602279,0.12290199729473668
369,2,SRTsim,sim6,SRTsim_6_9,GraphST,0.6545812698942517,0.7179477636188146,0.7489486848463284,0.7887603305785124,0.6973918423749963,0.7397522766852296,0.7179477636188146,18.22405886650085,651.9817714691162,0.02347107438016529,0.06306308512062933,0.0803170195824678
370,3,SRTsim,sim6,SRTsim_6_1,GraphST,1.0,1.0000000000000002,1.0,1.0,1.0000000000000002,1.0,1.0000000000000002,18.309890270233154,651.9829893112183,0.0,0.06299407883487035,0.1630675108301148
371,3,SRTsim,sim6,SRTsim_6_10,GraphST,0.3619918068926307,0.42867871583891964,0.5400441034417017,0.5877685950413223,0.4100327187109522,0.44910133536986485,0.42867871583891964,18.81084990501404,651.9773864746094,0.07801652892561983,0.06360606176520951,0.08112960551794422
372,3,SRTsim,sim6,SRTsim_6_2,GraphST,1.0,1.0,1.0,1.0,1.0,1.0,1.0,18.889118432998657,651.98215675354,0.0,0.06299407883487036,0.16286373044157668
373,3,SRTsim,sim6,SRTsim_6_3,GraphST,0.974463914458084,0.9663513149790497,0.9808648247890273,0.9907438016528926,0.9663513149790497,0.9663513149790497,0.9663513149790497,19.608477354049683,651.9831857681274,0.001652892561983471,0.06299407883487035,0.163439415587007
374,3,SRTsim,sim6,SRTsim_6_4,GraphST,1.0,1.0,1.0,1.0,1.0,1.0,1.0,18.98420763015747,651.9787015914917,0.0,0.06299407883487035,0.16286373044157668
375,3,SRTsim,sim6,SRTsim_6_5,GraphST,0.66269017474065,0.7957336123411906,0.7805909550786025,0.7533884297520661,0.7063419481820269,0.9110296964449881,0.7957336123411906,18.177935361862183,651.9772930145264,0.0049586776859504135,0.06299407883487036,0.0046747513184344
376,3,SRTsim,sim6,SRTsim_6_6,GraphST,0.6994333614147438,0.835178227187887,0.8060873875747453,0.7474380165289256,0.7335666444473554,0.9694659110396264,0.8351782271878869,18.72940230369568,651.9768142700195,0.0029752066115702478,0.06299407883487035,-0.020405262591544817
377,3,SRTsim,sim6,SRTsim_6_7,GraphST,0.6864114652467337,0.8093185464762006,0.7918689281100305,0.7576859504132232,0.7312400990620463,0.9060638704138747,0.8093185464762005,18.545955657958984,651.9813022613525,0.005289256198347108,0.0630113304063101,0.12206650255040667
378,3,SRTsim,sim6,SRTsim_6_8,GraphST,0.7007478057560632,0.7746841451820732,0.7859111298460042,0.8072727272727273,0.7423458263398323,0.8099682550321536,0.7746841451820732,19.510984659194943,651.9781980514526,0.01487603305785124,0.06344094849602279,0.12290199729473668
379,3,SRTsim,sim6,SRTsim_6_9,GraphST,0.6545812698942517,0.7179477636188146,0.7489486848463284,0.7887603305785124,0.6973918423749963,0.7397522766852296,0.7179477636188146,18.207133531570435,651.978006362915,0.02347107438016529,0.06306308512062933,0.0803170195824678
380,4,SRTsim,sim6,SRTsim_6_1,GraphST,1.0,1.0000000000000002,1.0,1.0,1.0000000000000002,1.0,1.0000000000000002,20.95572662353516,651.9780731201172,0.0,0.06299407883487035,0.1630675108301148
381,4,SRTsim,sim6,SRTsim_6_10,GraphST,0.3619918068926307,0.42867871583891964,0.5400441034417017,0.5877685950413223,0.4100327187109522,0.44910133536986485,0.42867871583891964,19.174333810806274,651.9829616546631,0.07801652892561983,0.06360606176520951,0.08112960551794422
382,4,SRTsim,sim6,SRTsim_6_2,GraphST,1.0,1.0,1.0,1.0,1.0,1.0,1.0,19.54533076286316,651.9776163101196,0.0,0.06299407883487036,0.16286373044157668
383,4,SRTsim,sim6,SRTsim_6_3,GraphST,0.974463914458084,0.9663513149790497,0.9808648247890273,0.9907438016528926,0.9663513149790497,0.9663513149790497,0.9663513149790497,19.53873038291931,652.0014057159424,0.001652892561983471,0.06299407883487035,0.163439415587007
384,4,SRTsim,sim6,SRTsim_6_4,GraphST,1.0,1.0,1.0,1.0,1.0,1.0,1.0,21.233296632766724,651.9803094863892,0.0,0.06299407883487035,0.16286373044157668
385,4,SRTsim,sim6,SRTsim_6_5,GraphST,0.66269017474065,0.7957336123411906,0.7805909550786025,0.7533884297520661,0.7063419481820269,0.9110296964449881,0.7957336123411906,20.513320684432983,651.9822406768799,0.0049586776859504135,0.06299407883487036,0.0046747513184344
386,4,SRTsim,sim6,SRTsim_6_6,GraphST,0.6994333614147438,0.835178227187887,0.8060873875747453,0.7474380165289256,0.7335666444473554,0.9694659110396264,0.8351782271878869,19.271879196166992,651.9787483215332,0.0029752066115702478,0.06299407883487035,-0.020405262591544817
387,4,SRTsim,sim6,SRTsim_6_7,GraphST,0.6864114652467337,0.8093185464762006,0.7918689281100305,0.7576859504132232,0.7312400990620463,0.9060638704138747,0.8093185464762005,18.565422534942627,651.9819946289062,0.005289256198347108,0.0630113304063101,0.12206650255040667
388,4,SRTsim,sim6,SRTsim_6_8,GraphST,0.7007478057560632,0.7746841451820732,0.7859111298460042,0.8072727272727273,0.7423458263398323,0.8099682550321536,0.7746841451820732,19.51309084892273,651.9769277572632,0.01487603305785124,0.06344094849602279,0.12290199729473668
389,4,SRTsim,sim6,SRTsim_6_9,GraphST,0.6545812698942517,0.7179477636188146,0.7489486848463284,0.7887603305785124,0.6973918423749963,0.7397522766852296,0.7179477636188146,19.961564779281616,651.9768295288086,0.02347107438016529,0.06306308512062933,0.0803170195824678
390,5,SRTsim,sim6,SRTsim_6_1,GraphST,1.0,1.0000000000000002,1.0,1.0,1.0000000000000002,1.0,1.0000000000000002,19.27960157394409,651.9787406921387,0.0,0.06299407883487035,0.1630675108301148
391,5,SRTsim,sim6,SRTsim_6_10,GraphST,0.3619918068926307,0.42867871583891964,0.5400441034417017,0.5877685950413223,0.4100327187109522,0.44910133536986485,0.42867871583891964,19.18811821937561,651.9835052490234,0.07801652892561983,0.06360606176520951,0.08112960551794422
392,5,SRTsim,sim6,SRTsim_6_2,GraphST,1.0,1.0,1.0,1.0,1.0,1.0,1.0,19.082403898239136,651.9778709411621,0.0,0.06299407883487036,0.16286373044157668
393,5,SRTsim,sim6,SRTsim_6_3,GraphST,0.974463914458084,0.9663513149790497,0.9808648247890273,0.9907438016528926,0.9663513149790497,0.9663513149790497,0.9663513149790497,19.27090430259705,651.978816986084,0.001652892561983471,0.06299407883487035,0.163439415587007
394,5,SRTsim,sim6,SRTsim_6_4,GraphST,1.0,1.0,1.0,1.0,1.0,1.0,1.0,18.808613538742065,651.984148979187,0.0,0.06299407883487035,0.16286373044157668
395,5,SRTsim,sim6,SRTsim_6_5,GraphST,0.66269017474065,0.7957336123411906,0.7805909550786025,0.7533884297520661,0.7063419481820269,0.9110296964449881,0.7957336123411906,18.40619254112244,651.9832496643066,0.0049586776859504135,0.06299407883487036,0.0046747513184344
396,5,SRTsim,sim6,SRTsim_6_6,GraphST,0.6994333614147438,0.835178227187887,0.8060873875747453,0.7474380165289256,0.7335666444473554,0.9694659110396264,0.8351782271878869,18.720524787902832,651.9808740615845,0.0029752066115702478,0.06299407883487035,-0.020405262591544817
397,5,SRTsim,sim6,SRTsim_6_7,GraphST,0.6864114652467337,0.8093185464762006,0.7918689281100305,0.7576859504132232,0.7312400990620463,0.9060638704138747,0.8093185464762005,18.71852159500122,651.9777526855469,0.005289256198347108,0.0630113304063101,0.12206650255040667
398,5,SRTsim,sim6,SRTsim_6_8,GraphST,0.7007478057560632,0.7746841451820732,0.7859111298460042,0.8072727272727273,0.7423458263398323,0.8099682550321536,0.7746841451820732,19.593626022338867,651.9818363189697,0.01487603305785124,0.06344094849602279,0.12290199729473668
399,5,SRTsim,sim6,SRTsim_6_9,GraphST,0.6545812698942517,0.7179477636188146,0.7489486848463284,0.7887603305785124,0.6973918423749963,0.7397522766852296,0.7179477636188146,18.36838412284851,651.9774217605591,0.02347107438016529,0.06306308512062933,0.0803170195824678
400,1,SRTsim,sim6,SRTsim_6_1,SEDR,0.9919454494412976,0.9859451167489625,0.9939590950132264,0.9970247933884298,0.9859437422256522,0.9859464912761053,0.9859451167489625,20.859978914260864,386.66402530670166,0.0023140495867768596,0.06299407883487036,0.16279644989085248
401,1,SRTsim,sim6,SRTsim_6_10,SEDR,0.5920032775378535,0.6725643994306508,0.7019288807028938,0.768595041322314,0.6577746036421923,0.6880345785090178,0.6725643994306509,23.751492023468018,386.3998460769653,0.07603305785123966,0.06350082526783489,0.10820318503298408
402,1,SRTsim,sim6,SRTsim_6_2,SEDR,0.9939573833440905,0.9888681182569014,0.9954680060193954,0.9976859504132232,0.988875780303409,0.9888604563291274,0.9888681182569012,19.819204330444336,386.3937768936157,0.001652892561983471,0.06299407883487036,0.16287720568002745
403,1,SRTsim,sim6,SRTsim_6_3,SEDR,0.975485996359899,0.968709465281887,0.9816298726170485,0.9910743801652893,0.9687517777763538,0.9686671564834527,0.9687094652818871,19.21957230567932,386.3946542739868,0.0023140495867768596,0.06299407883487036,0.16308629490749912
404,1,SRTsim,sim6,SRTsim_6_4,SEDR,0.9896558982662842,0.9828494166624037,0.9922415118648195,0.9960330578512396,0.9829088013042118,0.9827900391958748,0.9828494166624036,19.728476524353027,386.3946924209595,0.0023140495867768596,0.06299407883487036,0.1625946201759341
405,1,SRTsim,sim6,SRTsim_6_5,SEDR,0.9623295393982222,0.9501261363531186,0.9717753616236718,0.9861157024793389,0.9500164146008859,0.9502358834528153,0.9501261363531185,18.997910976409912,386.3949222564697,0.007603305785123967,0.06299407883487036,0.16188910823523758
406,1,SRTsim,sim6,SRTsim_6_6,SEDR,0.9910657076275559,0.9856506492849633,0.9932993081418656,0.996694214876033,0.9856463694856342,0.9856549291214592,0.9856506492849633,19.659807920455933,386.3943452835083,0.002644628099173554,0.06299407883487036,0.1630753769121032
407,1,SRTsim,sim6,SRTsim_6_7,SEDR,0.9450074265832324,0.9372179892671133,0.9587549396912074,0.9781818181818182,0.9372338095446237,0.9372021695236786,0.9372179892671132,18.997147798538208,386.39375019073486,0.011900826446280991,0.06299407883487036,0.1559110450810419
408,1,SRTsim,sim6,SRTsim_6_8,SEDR,0.9583282670252009,0.9450953170121603,0.9687424772899458,0.9838016528925619,0.9452213024281608,0.9449693651760416,0.9450953170121603,19.127431631088257,386.393759727478,0.00859504132231405,0.06299407883487036,0.16115828772227198
409,1,SRTsim,sim6,SRTsim_6_9,SEDR,0.65630714705515,0.759644584042914,0.7592028882095685,0.7973553719008264,0.7194377734070961,0.8046114474740541,0.7596445840429138,20.0608172416687,386.3934450149536,0.04528925619834711,0.06359529323881209,0.1033568098584232
410,2,SRTsim,sim6,SRTsim_6_1,SEDR,0.9973116516376275,0.9953141095033792,0.9979837413809093,0.9990082644628099,0.9953127219185924,0.9953154970920349,0.9953141095033792,19.41419076919556,386.3973512649536,0.0006611570247933885,0.06299407883487035,0.1629456172220001
411,2,SRTsim,sim6,SRTsim_6_10,SEDR,0.8217448294729074,0.810999660359489,0.8663628083118358,0.9266115702479338,0.8114183278731476,0.8105814246627787,0.8109996603594889,19.864246368408203,386.3954992294312,0.03404958677685951,0.06319522785714886,0.1414056817725149
412,2,SRTsim,sim6,SRTsim_6_2,SEDR,0.9948229684349172,0.9910294594284392,0.9961171174654486,0.9980165289256199,0.9910611790389483,0.9909977418482823,0.9910294594284392,19.403233528137207,386.3941659927368,0.0006611570247933885,0.06299407883487035,0.16279652916354775
413,2,SRTsim,sim6,SRTsim_6_3,SEDR,0.9648058243401791,0.9572566233174304,0.9736273184570345,0.9871074380165289,0.9572637013748647,0.9572495453646663,0.9572566233174304,18.649105072021484,386.3929033279419,0.0049586776859504135,0.06299407883487036,0.16274198485062477
414,2,SRTsim,sim6,SRTsim_6_4,SEDR,0.9982706769547589,0.9967003413512905,0.9987029887491082,0.9993388429752066,0.9967173200837768,0.9966833631972478,0.9967003413512905,18.33898425102234,386.3932514190674,0.0006611570247933885,0.06299407883487035,0.16291444625138626
415,2,SRTsim,sim6,SRTsim_6_5,SEDR,0.9786791435138631,0.9669433734218744,0.9840258719127656,0.9920661157024794,0.9667948287466368,0.9670919637508758,0.9669433734218744,20.186878204345703,386.39323139190674,0.00628099173553719,0.06305655230148345,0.16229372753047325
416,2,SRTsim,sim6,SRTsim_6_6,SEDR,0.9964161164566837,0.9934905402457146,0.9973120900896644,0.9986776859504132,0.9934894635906167,0.9934916169031461,0.9934905402457146,20.04415774345398,386.3931932449341,0.001322314049586777,0.06299407883487036,0.16297089551748958
417,2,SRTsim,sim6,SRTsim_6_7,SEDR,0.9768693460247431,0.9659874457389087,0.9826530931164064,0.9910743801652893,0.9659218476310001,0.9660530527572774,0.9659874457389086,20.133944034576416,386.3936605453491,0.004628099173553719,0.0631708127938232,0.16268348855533785
418,2,SRTsim,sim6,SRTsim_6_8,SEDR,0.9801743844837635,0.9694386898593896,0.9851300559503596,0.9923966942148761,0.9694922827143553,0.9693851029292476,0.9694386898593896,19.316876649856567,386.3936357498169,0.00628099173553719,0.06317792631727835,0.16234345521304222
419,2,SRTsim,sim6,SRTsim_6_9,SEDR,0.9216260526241427,0.9000906637200311,0.9412563462136891,0.9695867768595041,0.9003430647006049,0.8998384042153085,0.9000906637200311,20.87037682533264,386.3936367034912,0.015867768595041323,0.06340677711826466,0.1551839917363868
420,3,SRTsim,sim6,SRTsim_6_1,SEDR,0.9901696279926271,0.9839742163779694,0.9926272630490314,0.9963636363636363,0.9839682650383452,0.9839801677895851,0.9839742163779694,19.79085683822632,386.3966112136841,0.0023140495867768596,0.06299407883487036,0.16287569442078723
421,3,SRTsim,sim6,SRTsim_6_10,SEDR,0.8676836880790278,0.8532658379859178,0.9008228686889909,0.9457851239669421,0.8535235626510733,0.853008268915653,0.8532658379859178,19.341869115829468,386.3937978744507,0.02347107438016529,0.06313105666211423,0.1439783035524952
422,3,SRTsim,sim6,SRTsim_6_2,SEDR,0.9974042269354019,0.9948848811998154,0.9980531277458472,0.9990082644628099,0.9949101316970943,0.9948596319842029,0.9948848811998154,18.76403975486756,386.3930330276489,0.0009917355371900827,0.06299407883487036,0.16295293710297146
423,3,SRTsim,sim6,SRTsim_6_3,SEDR,0.9701869807946976,0.9590167661925478,0.9776607010364151,0.9890909090909091,0.9589800402101639,0.9590534949880235,0.9590167661925478,18.91078305244445,386.3936281204224,0.004628099173553719,0.06299407883487036,0.16304776998398657
424,3,SRTsim,sim6,SRTsim_6_4,SEDR,0.9982701478653351,0.9963697765114392,0.9987026110882011,0.9993388429752066,0.9963696221721741,0.9963699308507522,0.9963697765114392,19.79821276664734,386.3928117752075,0.0006611570247933885,0.06299407883487036,0.16280166316998254
425,3,SRTsim,sim6,SRTsim_6_5,SEDR,0.983920192452744,0.9745705708715056,0.9879518505346478,0.9940495867768595,0.9744824700314815,0.9746586876429806,0.9745705708715057,20.346231698989868,386.3930282592773,0.004628099173553719,0.06299407883487036,0.16246709557247196
426,3,SRTsim,sim6,SRTsim_6_6,SEDR,0.9840023787417447,0.9741615410908542,0.9880018453802196,0.9940495867768595,0.9741565334272031,0.9741665488059894,0.9741615410908542,19.77874326705933,386.3935136795044,0.0029752066115702478,0.06299407883487035,0.16257896357458193
427,3,SRTsim,sim6,SRTsim_6_7,SEDR,0.9682988228392625,0.9543175428339329,0.9762221649085043,0.9877685950413223,0.9544051493810768,0.9542299523684346,0.9543175428339329,18.748233318328857,386.3936281204224,0.003966942148760331,0.06299407883487036,0.16289169987795715
428,3,SRTsim,sim6,SRTsim_6_8,SEDR,0.9591966689301816,0.9466771629212857,0.9693949407596292,0.9841322314049586,0.9467658501855224,0.9465884922708594,0.9466771629212858,19.70533299446106,386.3932018280029,0.009917355371900827,0.06355294968550586,0.1602567341653343
429,3,SRTsim,sim6,SRTsim_6_9,SEDR,0.7246952844083975,0.7881475174884257,0.7989923229931103,0.8704132231404959,0.7706128578432196,0.8064987305529419,0.7881475174884257,20.180917501449585,386.3937473297119,0.04925619834710744,0.06322704057175028,0.12019309584082068
430,4,SRTsim,sim6,SRTsim_6_1,SEDR,0.9919454494412976,0.9859451167489625,0.9939590950132264,0.9970247933884298,0.9859437422256522,0.9859464912761053,0.9859451167489625,24.292972803115845,386.58077907562256,0.0023140495867768596,0.06299407883487036,0.16279644989085248
431,4,SRTsim,sim6,SRTsim_6_10,SEDR,0.5925013708130986,0.6730595730786301,0.7022552486510194,0.7692561983471075,0.658329201903075,0.6884642271292003,0.6730595730786301,19.75342321395874,386.3982963562012,0.07735537190082645,0.06347137499324398,0.10812594791287643
432,4,SRTsim,sim6,SRTsim_6_2,SEDR,0.9948172828370668,0.9902270171985902,0.9961129047793064,0.9980165289256199,0.9902434248962377,0.9902106100446636,0.9902270171985902,18.83795118331909,386.3943862915039,0.001322314049586777,0.06299407883487035,0.1629305750354616
433,4,SRTsim,sim6,SRTsim_6_3,SEDR,0.975485996359899,0.968709465281887,0.9816298726170485,0.9910743801652893,0.9687517777763538,0.9686671564834527,0.9687094652818871,19.23729872703552,386.39459228515625,0.0023140495867768596,0.06299407883487036,0.16308629490749912
434,4,SRTsim,sim6,SRTsim_6_4,SEDR,0.9896558982662842,0.9828494166624037,0.9922415118648195,0.9960330578512396,0.9829088013042118,0.9827900391958748,0.9828494166624036,19.71054005622864,386.3934020996094,0.0023140495867768596,0.06299407883487036,0.1625946201759341
435,4,SRTsim,sim6,SRTsim_6_5,SEDR,0.9623295393982222,0.9501261363531186,0.9717753616236718,0.9861157024793389,0.9500164146008859,0.9502358834528153,0.9501261363531185,20.50062251091004,386.3935785293579,0.007603305785123967,0.06299407883487036,0.16188910823523758
436,4,SRTsim,sim6,SRTsim_6_6,SEDR,0.9910657076275559,0.9856506492849633,0.9932993081418656,0.996694214876033,0.9856463694856342,0.9856549291214592,0.9856506492849633,21.38440990447998,386.3937549591065,0.002644628099173554,0.06299407883487036,0.1630753769121032
437,4,SRTsim,sim6,SRTsim_6_7,SEDR,0.9386442410076272,0.9316835110790229,0.9539856271357994,0.9755371900826446,0.9316291331246596,0.9317378953816948,0.931683511079023,20.312134742736816,386.3944358825684,0.013884297520661157,0.06299407883487036,0.1553365955409949
438,4,SRTsim,sim6,SRTsim_6_8,SEDR,0.9566519377806133,0.9431408839786714,0.9674851835130014,0.9831404958677686,0.9432631862086873,0.9430186134596276,0.9431408839786712,19.214703798294067,386.3939323425293,0.009256198347107438,0.06299407883487036,0.16115781509629376
439,4,SRTsim,sim6,SRTsim_6_9,SEDR,0.65630714705515,0.759644584042914,0.7592028882095685,0.7973553719008264,0.7194377734070961,0.8046114474740541,0.7596445840429138,22.50559639930725,386.3932552337647,0.04528925619834711,0.06359529323881209,0.1033568098584232
440,5,SRTsim,sim6,SRTsim_6_1,SEDR,0.9919454494412976,0.9859451167489625,0.9939590950132264,0.9970247933884298,0.9859437422256522,0.9859464912761053,0.9859451167489625,24.661062002182007,386.580714225769,0.0023140495867768596,0.06299407883487036,0.16279644989085248
441,5,SRTsim,sim6,SRTsim_6_10,SEDR,0.5926164858980543,0.6730137440778697,0.702262123601467,0.7695867768595042,0.6584203122591185,0.6882687458270436,0.6730137440778697,21.712846755981445,386.3980741500855,0.07768595041322314,0.06346274920752412,0.10862493789214164
442,5,SRTsim,sim6,SRTsim_6_2,SEDR,0.9948172828370668,0.9902270171985902,0.9961129047793064,0.9980165289256199,0.9902434248962377,0.9902106100446636,0.9902270171985902,21.08643627166748,386.393385887146,0.001322314049586777,0.06299407883487035,0.1629305750354616
443,5,SRTsim,sim6,SRTsim_6_3,SEDR,0.975485996359899,0.968709465281887,0.9816298726170485,0.9910743801652893,0.9687517777763538,0.9686671564834527,0.9687094652818871,20.25166869163513,386.39364528656006,0.0023140495867768596,0.06299407883487036,0.16308629490749912
444,5,SRTsim,sim6,SRTsim_6_4,SEDR,0.9888006960058965,0.9822258009721254,0.9915999402199093,0.9957024793388429,0.9823037243574876,0.9821478899486676,0.9822258009721254,21.58941960334778,386.3933172225952,0.001322314049586777,0.06299407883487036,0.16290062210110184
445,5,SRTsim,sim6,SRTsim_6_5,SEDR,0.9623295393982222,0.9501261363531186,0.9717753616236718,0.9861157024793389,0.9500164146008859,0.9502358834528153,0.9501261363531185,22.350532054901123,386.3938674926758,0.007603305785123967,0.06299407883487036,0.16188910823523758
446,5,SRTsim,sim6,SRTsim_6_6,SEDR,0.9910657076275559,0.9856506492849633,0.9932993081418656,0.996694214876033,0.9856463694856342,0.9856549291214592,0.9856506492849633,20.449366807937626,386.39433765411377,0.002644628099173554,0.06299407883487036,0.1630753769121032
447,5,SRTsim,sim6,SRTsim_6_7,SEDR,0.9450074265832324,0.9372179892671133,0.9587549396912074,0.9781818181818182,0.9372338095446237,0.9372021695236786,0.9372179892671132,22.10189414024353,386.3939542770386,0.011900826446280991,0.06299407883487036,0.1559110450810419
448,5,SRTsim,sim6,SRTsim_6_8,SEDR,0.9574742298101439,0.9443483874007189,0.9681019842368989,0.9834710743801653,0.9444705432244498,0.9442262631716537,0.9443483874007188,22.32514977455139,386.3936491012573,0.008925619834710744,0.06299407883487036,0.1611572012355503
449,5,SRTsim,sim6,SRTsim_6_9,SEDR,0.6564484350550277,0.7596711222715665,0.759235465233061,0.7976859504132231,0.7196194865129198,0.8044437981004955,0.7596711222715664,20.67717957496643,386.3933038711548,0.04628099173553719,0.06359529323881209,0.10335577535506224
450,1,SRTsim,sim6,SRTsim_6_1,SpaceFlow,0.6730184243988394,0.8178375724729121,0.7851790275028648,0.743801652892562,0.7373982817036377,0.9179751384427776,0.817837572472912,39.87198925018311,477.9057321548462,0.025785123966942148,0.06301490332374139,0.1858565727271311
451,1,SRTsim,sim6,SRTsim_6_10,SpaceFlow,0.10281518717686275,0.12987770438069743,0.37623209500961907,0.43305785123966944,0.11399017244886418,0.15091114613829526,0.12987770438069743,58.97706198692322,477.6409559249878,0.049586776859504134,0.06301133040631013,0.005514768508411269
452,1,SRTsim,sim6,SRTsim_6_2,SpaceFlow,0.9241324485099994,0.9250093223787663,0.9431206190513499,0.9692561983471074,0.9246377674983354,0.9253811759892111,0.9250093223787664,28.837884426116943,477.6405839920044,0.026776859504132233,0.06301490332374139,0.1463206890074406
453,1,SRTsim,sim6,SRTsim_6_3,SpaceFlow,0.6576526465522096,0.8125940304492829,0.777012176965172,0.7451239669421488,0.7292234183809658,0.917488614818128,0.812594030449283,30.34095764160156,477.6380338668823,0.024793388429752067,0.06301490332374139,0.18157220598096122
454,1,SRTsim,sim6,SRTsim_6_4,SpaceFlow,0.6012938458487679,0.645157502347257,0.7168205102873804,0.7130578512396695,0.6119405599121737,0.6821875439247104,0.6451575023472569,36.29778718948364,477.6381607055664,0.10512396694214876,0.06305297938405217,0.15825034318354572
455,1,SRTsim,sim6,SRTsim_6_5,SpaceFlow,0.6586494491966581,0.8005335811205349,0.7758023875449115,0.7573553719008265,0.7207968344378164,0.900106062059643,0.8005335811205349,20.54189229011536,477.63810443878174,0.025785123966942148,0.06301490332374139,0.18391936287009508
456,1,SRTsim,sim6,SRTsim_6_6,SpaceFlow,0.6391758227594987,0.7723610981707949,0.7623945630274496,0.7332231404958678,0.6943957284540738,0.8700484001022625,0.772361098170795,19.23545002937317,477.6380834579468,0.027107438016528925,0.06322314821245172,0.18258261068157788
