,Technology,Dataset,Sample,Method,ARI,NMI,FMI,Purity,Homogeneity,Completeness,V_measure,Time,Memory,PAS,CHAOS,ASW,Rep
577,SRTsim,sim5,SRTsim_5_9,BayesSpace,0.9389702882781984,0.918496648112885,0.9547003882419792,0.9758950726692662,0.9189691771304944,0.9180246047893028,0.918496648112885,22.6811299959819,6773.7,0.0783410138248847,0.0472006315838846,-0.0687192129275378,5
578,SRTsim,sim5,SRTsim_5_9,CCST,0.8171653595801265,0.7864306387437106,0.8644231284694535,0.9255583126550868,0.7859820115550336,0.7868797783647259,0.7864306387437107,98.101459980011,447.25755882263184,0.0333215171924849,0.0445422364969737,-0.0690812894030513,5
579,SRTsim,sim5,SRTsim_5_9,DeepST,0.9115496117947768,0.8831649216671088,0.9343927697127654,0.9656150301311592,0.8828896847293666,0.8834403302661513,0.8831649216671087,134.86141920089722,744.6287050247192,0.0361573909961006,0.0446547785500043,-0.0713284859428569,5
580,SRTsim,sim5,SRTsim_5_9,GraphST,0.5305127445072493,0.6442156672667975,0.6684820126027807,0.7486706841545552,0.6172892494140455,0.6735983101378608,0.6442156672667975,14.156351327896118,553.0599451065063,0.06487061325771,0.044790310225873,0.0503842646423218,5
581,SRTsim,sim5,SRTsim_5_9,PRECAST,0.5728081313397876,0.722333792928689,0.7008684120145395,0.7791563275434243,0.689433453014061,0.758531551800262,0.7223337929286889,1.21993621190389,650.7,0.0769230769230769,0.0463875410739922,0.0537423260453702,5
582,SRTsim,sim5,SRTsim_5_9,SEDR,0.863489666737516,0.8352220944825534,0.8987788540073034,0.945054945054945,0.8347201209323016,0.8357246721372493,0.8352220944825535,28.518391132354736,346.9556140899658,0.0311946118397731,0.0445982136998325,-0.0661200747194387,5
583,SRTsim,sim5,SRTsim_5_9,SpaceFlow,0.3744831460629996,0.3799322642192392,0.5348285229135774,0.5817086139666785,0.3809142395962078,0.3789553387778456,0.3799322642192392,29.62027883529663,454.37035369873047,0.607940446650124,0.0604065285274729,-0.0462804485465375,5
584,SRTsim,sim5,SRTsim_5_9,SpaGCN,0.7550072449033866,0.7636914254831033,0.8178909055061652,0.885902201887332,0.7641063548362588,0.7632769465199414,0.7636914254831033,41.99142050743103,670.0928249359131,0.1538461538461538,0.0341410071952223,-0.073920773023398,5
585,SRTsim,sim5,SRTsim_5_9,SpatialMGCN,0.6215310002519975,0.7116418047395736,0.7416974913790504,0.7635590216235377,0.66404310112271,0.766591168351638,0.7116418047395735,44.67982625961304,445.56489753723145,0.0613257710031903,0.0454266517025238,0.0141770051260999,5
586,SRTsim,sim5,SRTsim_5_9,STAGATE,0.5831359420224208,0.6497179088801811,0.7118695668263402,0.7359092520382843,0.6066366054453062,0.6993859614735741,0.6497179088801812,48.282278060913086,445.2022294998169,0.0822403403048564,0.045797849007271,0.0366518843817548,5
